user_id:token	item_id:token	rating:float	timestamp:float
207	580	3	879665232
230	304	5	880484286
417	392	3	880950280
270	531	4	876954945
788	423	5	880868235
749	465	4	878847716
231	151	1	879966209
21	760	1	874951293
345	974	3	884991581
854	1014	3	882813315
95	395	3	888956928
655	332	3	888984255
313	550	4	891028323
776	436	4	892920350
299	785	2	889502865
655	1388	3	887477336
782	1173	2	891500230
642	1066	3	885606608
397	1298	3	885350543
437	588	3	881002092
880	678	3	880166662
184	368	1	889908104
727	184	3	883710761
336	1230	2	877757516
201	770	3	884112426
889	303	3	880176550
125	1270	3	892838977
378	269	4	890513693
234	606	5	892318060
484	70	5	891195036
167	1306	5	892738385
523	1069	5	883701962
246	55	4	884921948
178	76	3	882827288
130	1277	4	876250897
592	320	5	882955735
201	1192	3	884113772
606	202	4	880924921
788	823	3	880871294
936	995	3	886831637
504	1508	3	887911686
234	204	2	892079617
601	107	4	876347113
373	169	5	877099016
469	603	5	879524376
588	1411	1	890032421
385	1495	3	879443186
608	1221	2	880406800
13	757	3	882398934
28	223	5	882826496
222	399	4	878182686
35	266	3	875458941
393	810	4	889731138
722	845	5	891280842
600	518	5	888451908
405	970	1	885546487
405	451	5	885547360
862	252	3	879302910
311	416	4	884365853
482	289	3	887644023
568	1286	4	877907327
445	1	3	891199749
540	250	4	882157172
916	863	3	880846735
347	829	4	881653155
835	1673	3	891034023
181	1377	1	878962496
567	1252	3	882427294
880	105	3	880175077
712	1043	3	874956788
13	363	3	882398076
655	794	1	887431019
296	898	4	884196284
854	122	3	882813287
871	883	3	888192475
848	154	5	887038634
847	66	3	878941398
330	966	5	876547311
520	311	3	885168591
602	259	4	888638160
535	1045	4	879617663
128	1048	2	879968858
99	331	3	885678247
429	1438	1	882385705
373	278	5	877111423
269	715	4	891448092
192	277	3	881367932
181	1380	1	878962086
109	1245	2	880571872
145	212	2	875272786
790	159	3	885156934
181	1287	1	878963380
648	1072	2	884882527
201	1245	4	884141015
244	553	5	880606215
538	956	3	877107914
399	33	3	882344942
38	758	1	892434626
711	248	5	886030732
312	653	5	891698365
471	420	1	889828027
7	583	2	892132380
22	1002	1	878887186
334	47	4	891547171
399	820	4	882341191
620	140	4	889988258
727	609	3	883711923
405	997	1	885547644
699	495	3	878883113
694	617	4	875728181
151	1039	4	879524471
760	604	4	875668219
792	1164	3	877910629
766	497	3	891309736
615	26	4	879448233
222	1066	1	881060435
699	929	3	879147366
90	180	4	891384065
537	806	3	886031074
482	881	3	887644022
457	584	4	882548615
774	559	1	888557715
472	1034	3	875979359
435	697	4	884133372
397	878	1	875063722
561	223	4	885807235
299	1322	3	877878001
279	30	2	877756984
806	522	3	882388128
551	796	4	892785264
405	621	1	885548932
361	611	4	879441462
881	527	3	876537900
865	929	2	880144539
642	1413	3	886569809
833	806	4	875122675
393	233	3	889730460
342	1315	1	875318742
858	334	4	880933072
151	610	5	879528607
447	157	4	878856290
22	999	4	878886902
13	897	1	886952422
935	237	5	884472159
741	435	4	891455353
472	431	5	875982607
564	323	3	888730838
206	1024	1	888180049
805	537	5	881703643
532	447	4	888630205
21	324	4	874950889
606	1151	3	889137292
254	577	1	886476092
663	410	3	889492759
387	715	5	886484157
500	287	3	883865268
514	31	4	886190665
496	356	2	876070764
545	549	4	879901920
838	128	4	887066724
424	243	4	880859115
894	536	5	879896756
311	1119	4	884366703
405	1182	1	885547557
646	259	3	888528978
339	942	4	891034484
531	688	1	887048998
773	32	4	888540467
112	888	4	886398699
95	356	4	880571117
435	541	4	884134187
504	807	4	887839081
911	102	3	892840889
380	463	4	885479372
389	728	3	880089302
184	1	4	889907652
385	1456	4	879447205
487	803	2	884045297
416	1503	4	888702629
102	265	3	888801622
276	1416	3	874792634
455	334	3	892230883
655	778	2	890497653
62	856	4	879374866
119	1137	5	886176922
903	1070	4	891033335
5	402	1	875720947
416	204	5	893213404
773	948	2	888538438
236	111	4	890116939
343	297	5	876403283
846	657	5	883947590
293	647	5	888905760
423	471	3	891395626
821	560	3	874793773
178	241	5	882827375
542	15	2	886533483
682	1440	2	888517538
239	134	5	889179033
436	1058	4	887770547
901	795	3	877131738
716	237	5	879793844
417	708	2	879648798
582	1215	4	882963027
254	286	1	887346861
588	934	4	890030736
254	967	3	886472139
553	482	4	879948831
405	1159	1	885549407
936	1202	4	886832221
897	65	4	879992811
654	546	4	887863885
94	1004	3	891723593
871	345	3	888192859
393	8	3	887746145
234	1021	4	892333765
280	1181	2	891700496
591	85	3	891031500
804	1140	3	879446276
95	175	5	879197603
846	498	4	883947861
848	421	5	887043777
854	744	2	882812787
285	302	5	890595313
655	860	3	887477386
790	1091	1	885157728
500	919	3	883865341
805	1105	2	884881781
262	786	3	879795319
286	215	3	889651630
788	723	3	880870207
344	1048	3	884899815
378	1531	4	880056423
621	1029	2	874963210
650	68	3	891381784
592	221	5	882608357
275	50	4	876198296
704	497	3	891397764
405	563	1	885548475
234	970	4	892335437
48	266	3	879434387
75	952	5	884050393
173	322	4	877557028
422	867	3	878059137
327	1097	4	887819860
318	1521	3	884497824
741	196	5	891018460
939	266	2	880260636
932	524	5	891249675
450	415	3	882398220
647	177	5	876534131
437	217	3	880143695
167	1310	3	892738384
739	1429	5	886825529
601	99	3	876350536
295	142	4	879518590
344	764	1	886381986
301	95	5	882076334
918	1099	4	891987571
256	1424	3	882165066
399	1086	3	882340827
385	367	4	879444640
633	172	3	877212250
741	1029	1	891457506
588	742	4	890024002
225	1443	4	879540778
655	729	2	887476031
414	690	4	884999347
359	930	4	886453402
711	151	4	876185920
805	1149	4	881697229
327	1073	2	887744241
241	335	3	887250085
289	849	4	876789943
59	148	3	888203175
881	601	5	876539186
782	1387	3	891499278
863	319	2	889289123
769	1093	3	885423632
184	1121	4	889910545
749	80	1	878850533
655	1650	4	892871225
102	986	1	888802319
405	1423	1	885546725
592	1377	3	882607872
880	1059	4	880166939
601	623	1	876349897
66	121	3	883601834
567	612	4	882427124
782	266	1	891498919
151	44	4	879542413
498	197	5	881958414
70	398	2	884067339
184	1160	5	889907363
927	154	3	879184534
102	548	2	885126313
318	610	5	884496525
747	835	3	888640180
551	1044	3	892785223
692	412	4	876954196
6	467	4	883602284
454	627	2	888267643
616	346	3	891224558
658	603	4	875147994
328	133	5	885047018
523	155	4	883703091
645	433	4	892054906
731	66	4	886184577
13	858	1	882397068
405	1184	1	885547996
429	1071	2	882385729
40	345	4	889041670
339	735	4	891034717
872	893	4	888478902
145	1291	3	888398563
375	761	3	886622131
493	262	3	884129793
29	874	4	882821020
883	16	4	891692713
13	377	1	882399219
405	727	1	885546247
385	1143	4	880828451
18	639	4	880131407
455	1174	3	879109663
537	488	4	886030622
230	1444	2	880485726
497	1303	2	879311007
798	377	3	875639061
805	32	4	881697792
303	658	5	879484327
69	1144	5	882126156
48	309	3	879434132
373	386	3	877107403
149	896	4	883512689
311	387	4	884365654
303	627	3	879484733
458	517	4	886398289
13	913	1	892014908
749	1440	3	878849534
69	246	5	882072827
113	1251	5	875325377
495	101	5	888632943
234	401	2	892336322
23	224	5	874784638
677	7	4	889399171
23	541	4	876785720
14	920	4	880929745
59	846	4	888203415
450	94	4	882468239
712	1055	4	874730155
328	662	3	885047593
567	223	4	882426508
831	323	2	891354275
655	1649	3	892333993
117	758	2	881011217
845	1238	2	885409374
452	488	4	885546945
796	237	5	893047126
405	1177	1	885547766
434	1051	3	886724453
340	486	4	884991083
908	701	4	879722780
564	1399	2	888718470
493	806	3	884131143
321	463	3	879440393
507	892	5	889964809
246	38	2	884923175
58	850	5	884305150
286	137	4	884203281
268	576	1	875744289
268	946	3	875310442
308	60	3	887737760
790	570	2	885158057
102	809	3	888802768
361	28	3	879441417
119	392	4	886176814
874	289	4	888633197
200	1219	3	884130289
493	288	4	884129823
901	662	4	877132632
64	392	3	889737542
496	528	4	876065933
762	256	3	878719448
25	837	4	885852611
618	1212	2	891309410
13	784	1	882397084
336	388	1	877757418
331	958	5	877196504
554	133	4	876369272
471	878	4	889827710
280	103	3	891702122
476	579	2	883365385
313	778	2	891028904
276	1239	1	874977512
312	1172	5	891699538
361	148	1	879441324
504	1093	1	887841073
234	1186	4	892335707
796	66	5	893047241
64	420	3	889739678
293	275	3	888904696
617	668	4	883789716
435	392	3	884131404
424	1346	4	880859519
463	952	1	890453075
833	428	2	875134110
358	1021	5	891269464
643	72	4	891449301
94	943	3	891722338
804	1260	3	879445660
85	511	4	879454112
561	676	3	885810674
344	1283	2	889814587
308	618	4	887737955
435	627	3	884133194
276	807	2	874795574
843	708	2	879448230
452	641	3	875266415
303	191	5	879466937
295	158	4	879518932
660	786	1	891265453
97	428	4	884239553
279	390	3	875744641
351	882	5	879481589
84	1040	3	883452630
336	790	2	877758187
869	1061	1	884492377
864	54	4	888891473
334	271	3	891544340
329	117	3	891655868
429	780	3	882387685
268	978	2	876513927
175	669	1	877107790
654	751	3	887863034
357	546	5	878951729
151	429	5	879528673
881	192	5	876537577
364	1048	5	875931585
593	775	3	875672949
454	842	2	881960266
309	326	5	877370383
279	1491	5	890451408
803	261	1	880054754
648	1258	2	884366613
336	1057	4	877757373
868	198	5	877103757
206	683	1	888179980
727	1615	1	883709884
416	1188	3	886318953
102	1076	2	883748527
881	139	3	876538922
184	1148	3	889910098
224	423	4	888103581
733	534	3	879544377
846	1066	3	883950568
151	652	5	879524472
747	580	5	888734112
885	94	2	885713833
299	856	3	889503334
405	1072	1	885547222
503	121	3	879438707
38	1036	4	892433704
119	591	4	886177235
402	42	4	876267173
788	645	3	880870626
303	1239	1	879544020
655	1418	4	888474646
320	1091	4	884751462
894	1560	4	882404641
845	242	4	885409493
525	1012	3	881086078
660	1178	1	891265453
279	56	4	875306515
380	856	3	885479706
573	144	4	885844638
903	1067	2	891031412
87	1072	3	879876610
239	836	5	889180888
851	123	4	875730379
474	956	4	887926271
313	441	3	891029964
902	993	3	879465180
49	698	2	888066776
372	875	4	876869183
567	653	5	882425843
617	488	4	883789386
402	95	5	876267235
181	1117	2	878962585
346	743	2	875265295
378	1145	3	880334409
727	520	4	883710288
290	1285	3	880475565
56	930	3	892679481
489	457	3	891449254
500	727	2	883875041
443	294	5	883504593
345	464	3	884992084
782	1610	1	891500230
372	446	4	876869512
586	978	2	884065825
308	55	3	887738760
459	815	4	879563102
286	884	5	884069544
445	1252	1	891199749
882	407	2	879863831
183	159	4	892323452
234	1015	2	892079617
532	450	2	874796421
405	168	1	885547124
95	205	3	888954412
681	1176	4	885409515
128	508	4	879967767
788	1303	3	880871577
561	1035	3	885810390
650	158	2	891388149
49	50	1	888067691
254	1444	3	886475558
655	1226	3	891585529
62	227	1	879375843
295	1401	5	879966498
524	1065	1	884636646
239	632	5	889181015
249	588	3	879572256
203	477	4	880434755
526	271	3	885682124
518	1040	3	876823541
331	811	4	877196384
393	81	2	889728324
845	903	4	885409493
565	1622	4	891037478
756	230	3	874829010
805	810	2	881695105
498	448	4	882205321
796	932	4	893219254
299	1018	3	889502324
622	1203	3	882669645
782	1257	1	891500230
187	659	5	879465274
83	139	3	880308959
406	543	4	884631010
373	281	3	877103935
936	14	4	886832373
234	1397	4	892334976
393	21	3	887744765
234	1078	2	892336322
90	945	5	891383866
200	196	4	884126833
280	1479	3	891702457
383	315	5	891192158
234	653	3	892335108
26	456	1	891386174
116	1257	1	876452651
548	413	3	891416049
919	989	2	875288418
840	194	3	891204264
280	132	4	891701090
747	967	3	888639318
643	435	5	891447314
174	623	3	886515532
21	994	2	874951104
181	1161	1	878962119
125	1249	3	892838322
776	672	3	892920381
565	70	5	891037629
405	1387	2	885549745
645	60	5	892053748
74	351	3	888333352
269	1073	3	891447169
221	391	3	875247754
654	1165	1	887864146
592	1097	4	882608021
303	653	4	879466937
749	969	4	878848243
417	804	3	879649153
374	928	1	880393892
606	81	3	880924921
59	392	2	888206562
133	749	4	890588720
181	1265	1	878961668
854	175	4	882813797
916	961	3	880844202
320	1522	3	884751316
519	1295	5	883248595
877	921	4	882677128
805	648	4	881696729
339	183	4	891032828
495	448	5	888634896
73	135	5	888626371
660	3	1	891405958
308	230	4	887739014
64	384	2	889740367
346	1232	1	875264262
883	694	5	891693110
197	302	3	891409070
711	1160	5	884485704
528	203	4	888522613
256	796	5	882165328
696	1176	4	886403631
363	767	2	891500179
804	824	3	879444133
804	573	3	879445232
682	999	2	888521942
594	483	3	874786695
409	1099	4	881168712
442	780	3	883388986
109	81	2	880580030
943	399	1	888639886
235	1193	4	889655232
794	751	3	891034523
445	902	4	891200870
327	258	1	887737355
911	584	3	892841033
886	549	3	876032929
561	131	4	885808929
504	370	3	887832268
303	77	4	879483978
23	124	5	874784440
429	658	3	882386448
587	262	4	892871069
288	230	2	886629664
42	1043	2	881108633
13	824	3	886302261
463	253	5	877387935
498	1103	4	881957847
181	619	3	878963086
875	963	4	876465275
774	553	2	888556867
655	1144	3	888475015
279	862	5	875313646
932	657	5	891249767
405	1209	3	885547645
773	1097	4	888538590
797	1254	2	879439548
747	726	2	888733387
919	372	3	875920948
891	933	3	883429998
839	1245	4	875752408
493	881	1	884130009
318	205	3	884496334
243	699	4	879988397
851	824	4	874767550
535	520	4	879618058
246	932	1	884923864
276	572	3	874795823
858	689	5	879459087
341	1280	2	890757782
627	1478	3	879530967
896	307	3	887157636
843	667	2	879443597
399	969	3	882346728
173	879	5	877557076
805	422	4	881695560
43	203	4	883955224
782	1300	2	891499469
840	1674	4	891211682
5	437	1	878844423
94	703	3	891721562
18	186	4	880131699
504	281	4	887831447
747	1142	4	888732952
145	1289	1	875271660
367	302	5	876689364
291	798	4	874871655
537	434	3	886031211
151	686	3	879525035
608	693	3	880405927
405	812	1	885548877
919	287	4	875289611
382	1381	3	875945757
788	521	4	880869945
807	633	4	892529401
682	1093	3	888522100
543	735	4	874863269
938	676	3	891356428
221	1010	3	875246662
243	16	3	879987630
405	1551	1	885546835
94	700	2	891723427
303	1092	1	879544435
592	1609	1	882608698
102	827	2	888802722
642	1032	4	886569012
599	1278	5	880952185
13	442	1	890705056
846	723	2	883948949
450	823	3	887139729
387	101	4	886479528
97	919	5	884239616
405	388	4	885547558
119	250	2	874775731
773	109	4	888539328
864	939	4	888890102
642	1480	1	886569922
436	264	2	887768669
256	368	1	882163778
181	681	1	878961474
854	257	3	882812877
178	9	2	882823758
194	1206	1	879554453
478	81	4	889395977
496	186	4	876065558
23	387	3	874786098
899	694	5	884121009
536	500	4	882360946
592	334	3	882607476
405	1274	1	885548137
222	1336	2	877563998
393	1139	3	889729561
884	923	3	876859109
387	737	3	886484098
504	240	1	887832012
331	947	5	877196308
450	660	4	887660762
254	1183	4	887347350
790	1215	1	884462737
59	727	2	888205265
60	523	4	883326837
106	566	4	881452711
405	1166	1	885546025
782	1643	2	891499321
454	837	2	888267315
344	535	3	889814539
89	952	2	879441400
331	1141	3	877196504
882	409	4	879863031
921	1287	1	879380401
255	827	2	883216958
137	261	5	882805603
363	1485	4	891496102
1	5	3	889751712
224	1442	3	888104281
314	1473	4	877891089
358	666	3	891269992
796	945	5	892663009
913	419	5	881725737
496	484	3	876065382
10	474	4	877886783
717	343	4	884641983
240	358	2	885775857
932	811	4	891250392
668	882	3	881523929
180	694	5	877128388
201	943	3	884114275
577	1336	1	880472018
169	498	3	891359170
724	351	1	883758241
878	51	4	880869239
92	715	4	875656288
405	1464	1	885546154
798	932	4	875637927
609	408	5	886896185
201	20	2	884140275
73	514	4	888626153
276	1172	4	882659550
757	203	5	888445521
589	995	1	883352562
707	498	3	886286133
189	1372	4	893264429
458	496	3	886398289
697	1059	2	882622208
374	151	3	880393811
541	1442	1	884046888
295	1473	4	879519473
828	1646	4	893186124
268	1413	2	875744388
405	386	3	885547605
666	1045	4	880567974
815	639	2	878696681
378	1053	3	880332831
437	501	4	880143315
210	651	4	887736140
178	926	4	882824671
620	740	5	889987349
846	1055	3	883949459
188	553	4	875071775
8	689	4	879361873
185	703	4	883524172
472	426	4	875980010
854	1283	2	882813047
758	1025	3	881295176
429	611	4	882385593
869	242	2	884490097
537	1	2	886029889
916	1597	3	880845206
201	468	4	884140927
156	661	4	888185947
721	749	3	877137359
886	819	4	876033897
429	1545	2	882385518
537	1103	4	886031407
846	490	4	883947862
348	685	4	886523560
459	298	3	879562895
846	601	5	883947500
782	1216	2	891500150
825	1291	2	889021258
43	1053	3	883955859
655	1288	3	887523427
130	84	4	876252497
655	1233	3	887650512
328	1042	3	885049024
63	676	3	875747470
487	978	1	883445251
374	717	3	880938255
56	1057	3	892683978
897	96	5	879990430
276	774	2	877934722
819	1537	5	884012662
271	52	4	885849470
296	855	5	884197352
316	1039	5	880854500
39	937	5	891400704
881	477	4	876536107
287	682	4	888177213
500	60	5	883874557
378	693	4	880046022
863	1062	4	889289570
393	939	4	887745816
807	757	4	892528374
585	1347	2	891285658
585	1475	3	891283681
558	1068	2	879435896
236	170	5	890116451
271	470	3	885848707
201	856	3	884140709
7	558	4	892131924
790	1118	3	885156046
405	541	1	885548162
552	977	3	879222033
759	937	4	881476756
372	7	3	876869387
342	240	3	875318629
176	303	3	886047118
104	25	3	888465634
932	566	4	891251463
244	172	4	880605665
184	1397	3	889910233
896	67	2	887160983
7	667	5	892135347
453	1032	1	877561911
308	1154	2	887740367
194	31	3	879549793
201	146	1	884140579
774	548	1	888558041
42	785	4	881109060
393	1440	3	889731359
469	611	5	879525237
881	728	3	876539129
881	441	2	876539549
295	1503	2	879517082
731	1087	1	886186091
933	453	1	874938833
125	1000	3	892838977
269	1148	4	891447062
577	425	2	880474808
633	28	4	877212366
655	45	3	891585477
894	1038	3	880415855
181	1387	1	878962119
409	134	5	881106734
774	380	2	888556968
297	269	4	875774037
293	152	4	888905716
7	677	3	891354499
530	220	5	886628953
587	914	4	892871031
675	891	2	889488779
339	212	4	891035215
561	710	4	885809897
561	506	3	885809146
846	1168	4	883950569
320	456	3	884748904
721	720	5	877138395
201	847	2	884111546
81	475	5	876533504
435	1268	5	884131950
658	171	4	875147448
1	264	2	875071713
286	139	3	889653012
269	521	4	891448048
116	1216	3	876452582
